"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"02.06.1988","Thu","","","7.75000","8.06250","8.23438","8.81250","9.37500"
"01.06.1988","Wed","","","7.43750","7.68750","7.89063","8.50000","9.09375"
"31.05.1988","Tue","","","7.42188","7.56250","7.75000","8.18750","8.84375"
"27.05.1988","Fri","","","7.40625","7.62500","7.75000","8.25000","8.93750"
"26.05.1988","Thu","","","7.43750","7.56250","7.75000","8.25000","8.87500"
"25.05.1988","Wed","","","7.43750","7.56250","7.70313","8.25000","8.87500"
"24.05.1988","Tue","","","7.37500","7.50000","7.68750","8.18750","8.81250"
"23.05.1988","Mon","","","7.31250","7.45313","7.68750","8.25000","8.87500"
"20.05.1988","Fri","","","7.35938","7.56250","7.75000","8.31250","8.87500"
"19.05.1988","Thu","","","7.26563","7.50000","7.68750","8.25000","8.81250"
"18.05.1988","Wed","","","7.43750","7.59375","7.75000","8.31250","8.87500"
"17.05.1988","Tue","","","7.87500","8.04688","8.14063","8.50000","9.03125"
"16.05.1988","Mon","","","7.89063","8.06250","8.12500","8.50000","9.00000"
"13.05.1988","Fri","","","8.00000","8.18750","8.31250","8.68750","9.18750"
"12.05.1988","Thu","","","7.95313","8.15625","8.37500","8.81250","9.31250"
"11.05.1988","Wed","","","7.96875","8.21875","8.40625","8.87500","9.31250"
"10.05.1988","Tue","","","8.06250","8.18750","8.31250","8.68750","9.18750"
"09.05.1988","Mon","","","8.00000","8.18750","8.31250","8.75000","9.25000"
"06.05.1988","Fri","","","7.90625","8.12500","8.43750","8.81250","9.31250"
"05.05.1988","Thu","","","7.93750","8.21875","8.43750","8.87500","9.37500"
"04.05.1988","Wed","","","7.93750","8.25000","8.43750","8.87500","9.31250"
"03.05.1988","Tue","","","8.06250","8.31250","8.43750","8.87500","9.31250"
"29.04.1988","Fri","","","8.18750","8.37500","8.46875","8.87500","9.25000"
"28.04.1988","Thu","","","8.00000","8.25000","8.37500","8.75000","9.25000"
"27.04.1988","Wed","","","8.00000","8.20313","8.32813","8.68750","9.12500"
"26.04.1988","Tue","","","8.06250","8.31250","8.37500","8.68750","9.12500"
"25.04.1988","Mon","","","8.18750","8.31250","8.37500","8.62500","9.06250"
"22.04.1988","Fri","","","8.25000","8.25000","8.31250","8.45313","8.87500"
"21.04.1988","Thu","","","8.18750","8.18750","8.25000","8.43750","8.87500"
"20.04.1988","Wed","","","8.12500","8.12500","8.12500","8.31250","8.75000"
"19.04.1988","Tue","","","8.06250","8.00000","8.00000","8.17188","8.68750"
"18.04.1988","Mon","","","8.06250","8.06250","8.06250","8.31250","8.75000"
"15.04.1988","Fri","","","8.12500","8.18750","8.25000","8.50000","8.93750"
"14.04.1988","Thu","","","8.06250","8.18750","8.31250","8.56250","9.00000"
"13.04.1988","Wed","","","8.06250","8.18750","8.29688","8.50000","8.96875"
"12.04.1988","Tue","","","8.06250","8.18750","8.31250","8.56250","9.00000"
"11.04.1988","Mon","","","8.06250","8.06250","8.14063","8.43750","8.81250"
"08.04.1988","Fri","","","8.50000","8.56250","8.62500","8.75000","9.12500"
"07.04.1988","Thu","","","8.50000","8.56250","8.62500","8.75000","9.12500"
"06.04.1988","Wed","","","8.56250","8.56250","8.62500","8.75000","9.06250"
"05.04.1988","Tue","","","8.62500","8.62500","8.62500","8.75000","9.10938"
"31.03.1988","Thu","","","8.56250","8.62500","8.68750","8.87500","9.18750"
"30.03.1988","Wed","","","8.60938","8.62500","8.75000","8.93750","9.25000"
"29.03.1988","Tue","","","8.62500","8.71875","8.81250","8.93750","9.29688"
"28.03.1988","Mon","","","8.68750","8.75000","8.81250","9.00000","9.31250"
"25.03.1988","Fri","","","8.68750","8.68750","8.75000","8.87500","9.23438"
"24.03.1988","Thu","","","8.65625","8.68750","8.71875","8.87500","9.18750"
"23.03.1988","Wed","","","8.62500","8.68750","8.68750","8.87500","9.18750"
"22.03.1988","Tue","","","8.65625","8.68750","8.68750","8.87500","9.25000"
"21.03.1988","Mon","","","8.62500","8.68750","8.68750","8.87500","9.18750"
"18.03.1988","Fri","","","8.62500","8.65625","8.68750","8.81250","9.12500"
"17.03.1988","Thu","","","8.73438","8.75000","8.75000","8.92188","9.25000"
"16.03.1988","Wed","","","8.87500","8.87500","8.93750","9.12500","9.37500"
"15.03.1988","Tue","","","8.75000","8.75000","8.81250","9.00000","9.25000"
"14.03.1988","Mon","","","8.68750","8.87500","8.93750","9.06250","9.37500"
"11.03.1988","Fri","","","8.75000","8.87500","9.00000","9.21875","9.50000"
"10.03.1988","Thu","","","8.81250","8.87500","8.96875","9.17188","9.43750"
"09.03.1988","Wed","","","8.81250","8.93750","9.00000","9.18750","9.50000"
"08.03.1988","Tue","","","8.81250","8.93750","9.00000","9.12500","9.43750"
"07.03.1988","Mon","","","8.81250","9.00000","9.06250","9.20313","9.50000"
"04.03.1988","Fri","","","9.00000","9.12500","9.25000","9.43750","9.62500"
"03.03.1988","Thu","","","9.00000","9.12500","9.25000","9.43750","9.68750"
"02.03.1988","Wed","","","9.00000","9.14063","9.37500","9.56250","9.75000"
"01.03.1988","Tue","","","9.00000","9.18750","9.37500","9.56250","9.81250"
"29.02.1988","Mon","","","9.00000","9.12500","9.39063","9.56250","9.81250"
"26.02.1988","Fri","","","9.00000","9.12500","9.37500","9.50000","9.81250"
"25.02.1988","Thu","","","9.00000","9.12500","9.37500","9.56250","9.81250"
"24.02.1988","Wed","","","8.89063","9.12500","9.31250","9.50000","9.75000"
"23.02.1988","Tue","","","8.87500","9.06250","9.31250","9.50000","9.75000"
"22.02.1988","Mon","","","8.75000","9.07813","9.25000","9.43750","9.75000"
"19.02.1988","Fri","","","8.87500","9.12500","9.37500","9.56250","9.87500"
"18.02.1988","Thu","","","8.81250","9.12500","9.37500","9.56250","9.87500"
"17.02.1988","Wed","","","8.68750","9.12500","9.31250","9.50000","9.81250"
"16.02.1988","Tue","","","8.75000","9.12500","9.31250","9.56250","9.87500"
"15.02.1988","Mon","","","8.75000","9.18750","9.39063","9.62500","9.93750"
"12.02.1988","Fri","","","8.85938","9.25000","9.43750","9.62500","9.87500"
"11.02.1988","Thu","","","8.75000","9.12500","9.29688","9.43750","9.75000"
"10.02.1988","Wed","","","8.87500","9.18750","9.37500","9.50000","9.81250"
"09.02.1988","Tue","","","8.93750","9.31250","9.51563","9.62500","9.87500"
"08.02.1988","Mon","","","8.98438","9.25000","9.50000","9.68750","9.93750"
"05.02.1988","Fri","","","8.81250","9.00000","9.12500","9.31250","9.62500"
"04.02.1988","Thu","","","8.93750","9.00000","9.07813","9.25000","9.50000"
"03.02.1988","Wed","","","8.81250","8.93750","9.06250","9.18750","9.50000"
"02.02.1988","Tue","","","8.87500","9.00000","9.12500","9.31250","9.57813"
"01.02.1988","Mon","","","8.48438","8.64063","8.75000","9.00000","9.31250"
"29.01.1988","Fri","","","8.56250","8.68750","8.81250","9.00000","9.34375"
"28.01.1988","Thu","","","8.50000","8.62500","8.75000","8.95313","9.31250"
"27.01.1988","Wed","","","8.50000","8.75000","8.87500","9.06250","9.43750"
"26.01.1988","Tue","","","8.50000","8.68750","8.81250","8.96875","9.31250"
"25.01.1988","Mon","","","8.50000","8.67188","8.81250","8.93750","9.25000"
"22.01.1988","Fri","","","8.57813","8.68750","8.87500","9.10938","9.43750"
"21.01.1988","Thu","","","8.62500","8.75000","8.87500","9.18750","9.43750"
"20.01.1988","Wed","","","8.62500","8.81250","8.93750","9.18750","9.50000"
"19.01.1988","Tue","","","8.62500","8.81250","9.00000","9.31250","9.59375"
"18.01.1988","Mon","","","8.50000","8.75000","9.06250","9.37500","9.75000"
"15.01.1988","Fri","","","8.43750","8.81250","9.00000","9.31250","9.67188"
"14.01.1988","Thu","","","8.45313","8.81250","9.00000","9.37500","9.75000"
"13.01.1988","Wed","","","8.56250","8.87500","9.00000","9.37500","9.75000"
"12.01.1988","Tue","","","8.68750","8.93750","9.06250","9.37500","9.75000"
"11.01.1988","Mon","","","8.68750","8.93750","9.06250","9.37500","9.68750"
"08.01.1988","Fri","","","8.75000","9.03125","9.12500","9.37500","9.68750"
"07.01.1988","Thu","","","8.75000","8.93750","9.04688","9.25000","9.62500"
"06.01.1988","Wed","","","8.75000","8.93750","9.06250","9.31250","9.62500"
"05.01.1988","Tue","","","8.75000","8.87500","9.01563","9.25000","9.56250"
"04.01.1988","Mon","","","8.68750","8.81250","9.00000","9.25000","9.51563"
"31.12.1987","Thu","","","7.12500","7.31250","7.43750","7.50000","7.87500"
"30.12.1987","Wed","","","7.18750","7.37500","7.43750","7.50000","7.87500"
"29.12.1987","Tue","","","8.00000","7.93750","7.93750","7.93750","8.06250"
"28.12.1987","Mon","","","8.06250","7.93750","7.93750","7.93750","8.10938"
"24.12.1987","Thu","","","8.06250","7.93750","7.93750","7.93750","8.10938"
"23.12.1987","Wed","","","8.20313","8.00000","8.00000","8.00000","8.12500"
"22.12.1987","Tue","","","8.12500","8.00000","7.93750","7.93750","8.12500"
"21.12.1987","Mon","","","8.12500","8.00000","7.93750","7.93750","8.12500"
"18.12.1987","Fri","","","8.31250","8.12500","8.12500","8.12500","8.25000"
"17.12.1987","Thu","","","8.31250","8.06250","8.06250","8.06250","8.18750"
"16.12.1987","Wed","","","8.43750","8.18750","8.12500","8.12500","8.31250"
"15.12.1987","Tue","","","8.62500","8.43750","8.37500","8.37500","8.56250"
"14.12.1987","Mon","","","8.56250","8.37500","8.37500","8.37500","8.56250"
"11.12.1987","Fri","","","8.43750","8.25000","8.25000","8.25000","8.43750"
"10.12.1987","Thu","","","8.31250","8.15625","8.12500","8.12500","8.31250"
"09.12.1987","Wed","","","8.37500","8.18750","8.12500","8.12500","8.31250"
"08.12.1987","Tue","","","8.25000","8.06250","8.06250","8.06250","8.25000"
"07.12.1987","Mon","","","8.06250","7.87500","7.87500","7.93750","8.12500"
"04.12.1987","Fri","","","8.00000","7.81250","7.81250","7.81250","8.06250"
"03.12.1987","Thu","","","8.06250","7.87500","7.87500","7.87500","8.12500"
"02.12.1987","Wed","","","8.06250","7.87500","7.87500","7.87500","8.12500"
"01.12.1987","Tue","","","8.00000","7.81250","7.81250","7.87500","8.06250"
"30.11.1987","Mon","","","9.00000","9.00000","9.00000","9.00000","9.12500"
"27.11.1987","Fri","","","9.00000","9.00000","9.00000","9.03125","9.18750"
"26.11.1987","Thu","","","9.00000","9.00000","9.00000","9.06250","9.18750"
"25.11.1987","Wed","","","9.00000","9.00000","9.00000","9.00000","9.18750"
"24.11.1987","Tue","","","9.00000","9.00000","9.00000","9.01563","9.17188"
"23.11.1987","Mon","","","9.00000","9.00000","9.00000","9.00000","9.12500"
"20.11.1987","Fri","","","9.00000","9.00000","9.00000","9.00000","9.12500"
"19.11.1987","Thu","","","8.95313","8.98438","9.00000","9.00000","9.12500"
"18.11.1987","Wed","","","8.93750","8.98438","9.00000","9.00000","9.12500"
"17.11.1987","Tue","","","9.00000","9.00000","9.00000","9.06250","9.12500"
"16.11.1987","Mon","","","9.06250","9.06250","9.06250","9.06250","9.18750"
"13.11.1987","Fri","","","9.00000","9.00000","9.00000","9.06250","9.18750"
"12.11.1987","Thu","","","9.00000","9.00000","9.00000","9.00000","9.06250"
"11.11.1987","Wed","","","9.00000","8.87500","8.87500","8.87500","8.92188"
"10.11.1987","Tue","","","8.93750","8.79688","8.68750","8.68750","8.75000"
"09.11.1987","Mon","","","8.93750","8.81250","8.68750","8.68750","8.75000"
"06.11.1987","Fri","","","9.06250","8.93750","8.87500","8.87500","8.93750"
"05.11.1987","Thu","","","9.06250","9.00000","8.87500","8.87500","8.93750"
"04.11.1987","Wed","","","9.43750","9.29688","9.25000","9.25000","9.28125"
"03.11.1987","Tue","","","9.34375","9.31250","9.31250","9.31250","9.31250"
"02.11.1987","Mon","","","9.35938","9.35938","9.34375","9.34375","9.37500"
"30.10.1987","Fri","","","9.25000","9.25000","9.25000","9.31250","9.31250"
"29.10.1987","Thu","","","9.06250","9.06250","9.12500","9.12500","9.12500"
"28.10.1987","Wed","","","9.25000","9.25000","9.23438","9.23538","9.25000"
"27.10.1987","Tue","","","9.50000","9.50000","9.50000","9.50000","9.56250"
"26.10.1987","Mon","","","9.37500","9.31250","9.25000","9.25000","9.25000"
"23.10.1987","Fri","","","10.10938","10.06250","10.06250","10.06250","10.06250"
"22.10.1987","Thu","","","9.93750","10.06250","10.18750","10.31250","10.43750"
"21.10.1987","Wed","","","9.90625","10.12500","10.18750","10.39063","10.51563"
"20.10.1987","Tue","","","9.87500","10.12500","10.31250","10.50000","10.68750"
"19.10.1987","Mon","","","9.87500","10.12500","10.37500","10.62500","10.81250"
"15.10.1987","Thu","","","9.87500","10.12500","10.31250","10.50000","10.75000"
"14.10.1987","Wed","","","9.81250","10.00000","10.18750","10.37500","10.56250"
"13.10.1987","Tue","","","9.81250","10.06250","10.18750","10.37500","10.57813"
"12.10.1987","Mon","","","9.87500","10.12500","10.25000","10.50000","10.68750"
"09.10.1987","Fri","","","9.87500","10.12500","10.31250","10.50000","10.68750"
"08.10.1987","Thu","","","9.93750","10.12500","10.25000","10.50000","10.62500"
"07.10.1987","Wed","","","9.93750","10.07813","10.25000","10.43750","10.62500"
"06.10.1987","Tue","","","9.93750","10.06250","10.18750","10.37500","10.06250"
"05.10.1987","Mon","","","9.93750","10.10938","10.25000","10.37500","10.56250"
"02.10.1987","Fri","","","10.12500","10.18750","10.31250","10.50000","10.62500"
"01.10.1987","Thu","","","10.09375","10.18750","10.31250","10.43750","10.62500"
"30.09.1987","Wed","","","10.12500","10.18750","10.31250","10.50000","10.62500"
"29.09.1987","Tue","","","10.06250","10.12500","10.25000","10.43750","10.59375"
"28.09.1987","Mon","","","10.00000","10.06250","10.18750","10.43750","10.62500"
"25.09.1987","Fri","","","10.00000","10.06250","10.25000","10.43750","10.62500"
"24.09.1987","Thu","","","10.00000","10.06250","10.12500","10.25000","10.43750"
"23.09.1987","Wed","","","10.00000","10.03125","10.06250","10.25000","10.42188"
"22.09.1987","Tue","","","9.87500","10.00000","10.06250","10.25000","10.43750"
"21.09.1987","Mon","","","9.87500","9.93750","10.00000","10.14063","10.37500"
"18.09.1987","Fri","","","9.87500","10.00000","10.06250","10.31250","10.56250"
"17.09.1987","Thu","","","9.75000","9.95313","10.06250","10.37500","10.65625"
"16.09.1987","Wed","","","9.68750","9.93750","10.06250","10.37500","10.68750"
"15.09.1987","Tue","","","9.75000","9.93750","10.12500","10.40625","10.68750"
"14.09.1987","Mon","","","9.68750","9.95313","10.12500","10.43750","10.62500"
"11.09.1987","Fri","","","9.68750","10.00000","10.18750","10.50000","10.75000"
"10.09.1987","Thu","","","9.75000","10.00000","10.25000","10.51563","10.75000"
"09.09.1987","Wed","","","9.75000","10.06250","10.25000","10.43750","10.68750"
"08.09.1987","Tue","","","9.75000","10.00000","10.18750","10.43750","10.64063"
"07.09.1987","Mon","","","9.81250","10.06250","10.25000","10.50000","10.68750"
"04.09.1987","Fri","","","9.87500","10.12500","10.31250","10.43750","10.68750"
"03.09.1987","Thu","","","9.87500","10.12500","10.31250","10.56250","10.75000"
"02.09.1987","Wed","","","9.93750","10.18750","10.37500","10.59375","10.81250"
"01.09.1987","Tue","","","9.93750","10.25000","10.50000","10.81250","11.00000"
"28.08.1987","Fri","","","9.87500","10.17188","10.43750","10.75000","10.98438"
"27.08.1987","Thu","","","9.82813","10.12500","10.43750","10.75000","10.93750"
"26.08.1987","Wed","","","9.81250","10.12500","10.43750","10.70313","10.93750"
"25.08.1987","Tue","","","9.93750","10.12500","10.31250","10.62500","10.75000"
"24.08.1987","Mon","","","9.87500","10.06250","10.25000","10.53125","10.75000"
"21.08.1987","Fri","","","9.81250","10.06250","10.25000","10.50000","10.75000"
"20.08.1987","Thu","","","9.87500","10.06250","10.25000","10.37500","10.56250"
"19.08.1987","Wed","","","9.84375","10.09375","10.18750","10.37500","10.56250"
"18.08.1987","Tue","","","9.87500","10.06250","10.18750","10.31250","10.50000"
"17.08.1987","Mon","","","9.81250","10.00000","10.12500","10.18750","10.37500"
"14.08.1987","Fri","","","9.76563","10.00000","10.12500","10.25000","10.39063"
"13.08.1987","Thu","","","9.76563","10.00000","10.12500","10.25000","10.45313"
"12.08.1987","Wed","","","9.87500","10.06250","10.18750","10.26563","10.43750"
"11.08.1987","Tue","","","9.93750","10.12500","10.25000","10.37500","10.50000"
"10.08.1987","Mon","","","9.75000","10.12500","10.25000","10.50000","10.62500"
"07.08.1987","Fri","","","9.75000","10.10938","10.21875","10.35938","10.56250"
"06.08.1987","Thu","","","8.81250","9.17188","9.31250","9.60938","10.00000"
"05.08.1987","Wed","","","8.85938","9.18750","9.31250","9.62500","10.00000"
"04.08.1987","Tue","","","8.81250","9.31250","9.50000","9.75000","10.12500"
"03.08.1987","Mon","","","8.87500","9.32813","9.50000","9.78125","10.09375"
"31.07.1987","Fri","","","8.87500","9.15625","9.39063","9.75000","10.06250"
"30.07.1987","Thu","","","8.89063","9.12500","9.31250","9.56250","9.87500"
"29.07.1987","Wed","","","8.89063","9.12500","9.31250","9.62500","9.96875"
"28.07.1987","Tue","","","8.87500","9.18750","9.37500","9.75000","10.04688"
"27.07.1987","Mon","","","8.90625","9.17188","9.42188","9.75000","9.87500"
"24.07.1987","Fri","","","8.87500","9.12500","9.25000","9.62500","9.87500"
"23.07.1987","Thu","","","8.87500","9.12500","9.31250","9.62500","9.85938"
"22.07.1987","Wed","","","9.06250","9.15625","9.25000","9.43750","9.62500"
"21.07.1987","Tue","","","9.00000","9.18750","9.25000","9.37500","9.56250"
"20.07.1987","Mon","","","9.06250","9.12500","9.12500","9.18750","9.37500"
"17.07.1987","Fri","","","9.06250","9.12500","9.12500","9.18750","9.37500"
"16.07.1987","Thu","","","9.12500","9.12500","9.18750","9.18750","9.37500"
"15.07.1987","Wed","","","9.06250","9.12500","9.18750","9.25000","9.43750"
"14.07.1987","Tue","","","9.00000","9.09375","9.14063","9.25000","9.37500"
"13.07.1987","Mon","","","8.93750","9.07813","9.12500","9.25000","9.37500"
"10.07.1987","Fri","","","9.00000","9.12500","9.18750","9.31250","9.43750"
